customer_id,segment,geography,income,credit_score,loan_type,loan_amount,tenure,acquisition_channel,days_past_due,default_flag
4268,Prime,Semi-Urban,100844,795,SME Working Capital,127478,6,Direct,9,0
4269,Prime,Semi-Urban,84139,717,BNPL,427344,6,App,7,0
4270,Near Prime,Semi-Urban,185684,531,BNPL,415354,24,Direct,21,1
4271,Subprime,Urban,94101,535,SME Working Capital,138759,24,App,21,1
4272,Subprime,Semi-Urban,23034,714,Personal Loan,34294,36,App,2,0
4273,Prime,Rural,71609,600,SME Working Capital,180009,12,Direct,15,0
4274,Prime,Urban,60659,828,BNPL,207860,24,App,8,0
4275,Near Prime,Rural,55225,709,BNPL,477216,24,Direct,5,0
4276,Prime,Urban,76590,839,BNPL,672995,24,Direct,5,0
4277,Subprime,Urban,131052,655,BNPL,507746,6,Partner,16,0
4278,Subprime,Urban,154598,623,SME Working Capital,496624,36,Direct,8,0
4279,Near Prime,Urban,169742,743,SME Working Capital,633636,48,Partner,4,0
4280,Subprime,Rural,189198,783,Personal Loan,626668,48,Direct,6,0
4281,Prime,Urban,88227,691,SME Working Capital,347727,12,Direct,7,0
4282,Subprime,Rural,30807,527,BNPL,63752,12,Partner,23,1
4283,Prime,Semi-Urban,144931,677,BNPL,553244,12,App,6,0
4284,Near Prime,Semi-Urban,80761,752,Personal Loan,91880,24,Direct,7,0
4285,Subprime,Rural,85342,536,SME Working Capital,487536,48,Partner,25,1
4286,Near Prime,Rural,58727,506,Personal Loan,169323,12,Partner,22,1
4287,Subprime,Rural,20975,533,SME Working Capital,407929,12,Direct,18,0
4288,Prime,Rural,75068,751,SME Working Capital,660304,24,Direct,5,0
4289,Prime,Semi-Urban,20687,542,Personal Loan,355905,6,App,18,0
4290,Subprime,Rural,38204,754,SME Working Capital,213409,24,Direct,2,0
4291,Subprime,Semi-Urban,152979,654,SME Working Capital,299679,36,App,10,0
4292,Near Prime,Urban,62557,588,BNPL,474700,24,Direct,14,0
4293,Near Prime,Urban,170886,569,SME Working Capital,110459,6,App,16,0
4294,Prime,Semi-Urban,139345,767,Personal Loan,609685,12,Partner,6,0
4295,Prime,Rural,138910,806,SME Working Capital,26996,6,Direct,7,0
4296,Subprime,Urban,150764,518,BNPL,319125,12,Direct,22,1
4297,Subprime,Rural,16972,600,SME Working Capital,98659,6,App,16,0
4298,Prime,Semi-Urban,152960,848,SME Working Capital,544699,12,Direct,2,0
4299,Near Prime,Rural,141067,690,Personal Loan,171321,36,Direct,6,0
4300,Near Prime,Rural,67158,688,BNPL,695826,6,Partner,4,0
4301,Near Prime,Urban,181445,758,BNPL,534337,24,Partner,5,0
4302,Near Prime,Urban,151554,573,BNPL,65277,6,App,19,0
4303,Near Prime,Semi-Urban,108599,831,SME Working Capital,457097,6,Partner,4,0
4304,Prime,Rural,88371,666,Personal Loan,455828,36,Direct,9,0
4305,Prime,Semi-Urban,118840,568,BNPL,164102,6,App,16,0
4306,Prime,Rural,110252,658,SME Working Capital,301138,48,Direct,10,0
4307,Near Prime,Urban,82851,635,BNPL,194935,48,App,8,0
4308,Prime,Urban,36925,692,BNPL,663089,6,Partner,6,0
4309,Subprime,Semi-Urban,147967,759,SME Working Capital,680944,24,Direct,5,0
4310,Subprime,Urban,36843,809,SME Working Capital,490513,6,App,2,0
4311,Near Prime,Rural,126815,662,BNPL,696982,6,App,5,0
4312,Prime,Urban,141756,650,Personal Loan,78765,36,App,7,0
4313,Near Prime,Semi-Urban,37261,644,SME Working Capital,534585,12,Partner,12,0
4314,Near Prime,Urban,157854,562,Personal Loan,666394,12,Direct,18,0
4315,Prime,Urban,127132,746,Personal Loan,31559,6,App,12,0
4316,Subprime,Semi-Urban,132035,648,BNPL,255256,36,Partner,11,0
4317,Near Prime,Urban,61163,583,SME Working Capital,10768,36,Partner,15,0
4318,Near Prime,Rural,122776,602,Personal Loan,423684,36,App,17,0
4319,Prime,Semi-Urban,57404,709,BNPL,311804,48,Partner,8,0
4320,Near Prime,Rural,51667,532,SME Working Capital,468465,36,Direct,21,1
4321,Prime,Urban,178179,635,BNPL,453028,24,Direct,10,0
4322,Near Prime,Rural,110201,782,BNPL,490675,36,App,3,0
4323,Near Prime,Rural,54063,555,Personal Loan,277708,6,Direct,19,0
4324,Subprime,Semi-Urban,123400,753,BNPL,346573,6,Partner,8,0
4325,Near Prime,Urban,157060,824,Personal Loan,53099,36,Partner,5,0
4326,Prime,Rural,94630,651,SME Working Capital,65864,24,App,10,0
4327,Subprime,Rural,43189,722,Personal Loan,375623,12,Partner,7,0
4328,Near Prime,Urban,171505,676,Personal Loan,27114,12,Partner,6,0
4329,Subprime,Rural,100646,771,Personal Loan,373495,6,Direct,4,0
4330,Prime,Semi-Urban,198803,731,Personal Loan,565893,48,Partner,7,0
4331,Prime,Semi-Urban,31320,672,SME Working Capital,170053,24,App,9,0
4332,Subprime,Urban,124954,838,BNPL,177737,6,App,6,0
4333,Prime,Urban,51664,755,BNPL,557417,24,Partner,2,0
4334,Prime,Rural,48209,691,BNPL,497635,48,Direct,5,0
4335,Near Prime,Rural,80017,606,SME Working Capital,521338,48,Direct,21,1
4336,Near Prime,Rural,54618,645,BNPL,154250,6,App,7,0
4337,Prime,Semi-Urban,37253,538,BNPL,649973,36,Partner,24,1
4338,Prime,Rural,93042,714,SME Working Capital,55064,36,Partner,4,0
4339,Near Prime,Urban,142976,844,BNPL,407452,24,App,8,0
4340,Near Prime,Rural,61938,631,Personal Loan,322944,12,App,9,0
4341,Subprime,Semi-Urban,162689,575,Personal Loan,194751,24,App,15,0
4342,Prime,Semi-Urban,199196,560,BNPL,268850,6,Direct,20,0
4343,Prime,Semi-Urban,15196,641,SME Working Capital,198281,48,Direct,17,0
4344,Near Prime,Urban,173124,739,BNPL,188535,6,Partner,6,0
4345,Near Prime,Rural,17146,695,Personal Loan,153519,48,Direct,5,0
4346,Prime,Rural,159194,521,SME Working Capital,577469,36,Partner,24,1
4347,Prime,Semi-Urban,85113,726,Personal Loan,275965,48,Direct,8,0
4348,Prime,Urban,136196,571,SME Working Capital,38315,48,App,13,0
4349,Prime,Urban,110899,636,SME Working Capital,334362,6,Partner,13,0
4350,Near Prime,Urban,87321,613,BNPL,147448,36,App,14,0
4351,Prime,Rural,143026,735,BNPL,449818,6,Direct,8,0
4352,Prime,Rural,156878,826,BNPL,132540,12,App,1,0
4353,Subprime,Semi-Urban,24048,575,SME Working Capital,279202,36,Partner,18,0
4354,Near Prime,Semi-Urban,133672,799,BNPL,331273,24,Direct,3,0
4355,Prime,Urban,34847,770,BNPL,441475,6,Direct,1,0
4356,Near Prime,Semi-Urban,75585,663,BNPL,424321,6,Partner,7,0
4357,Prime,Urban,195009,590,Personal Loan,15526,6,Partner,17,0
4358,Prime,Rural,175699,653,SME Working Capital,57905,24,Direct,12,0
4359,Near Prime,Semi-Urban,159283,823,SME Working Capital,199268,24,App,1,0
4360,Near Prime,Urban,178030,769,BNPL,446332,24,Direct,5,0
4361,Subprime,Urban,195799,660,BNPL,257214,36,Direct,8,0
4362,Prime,Urban,149780,713,Personal Loan,117302,12,App,4,0
4363,Prime,Semi-Urban,67109,794,SME Working Capital,148264,6,Direct,5,0
4364,Prime,Rural,175599,791,Personal Loan,470859,6,Direct,8,0
4365,Prime,Urban,184509,658,SME Working Capital,6069,24,Direct,13,0
4366,Prime,Rural,31947,838,BNPL,350732,24,Partner,3,0
4367,Near Prime,Rural,133776,660,SME Working Capital,248935,6,App,11,0
4368,Near Prime,Rural,125259,549,Personal Loan,518734,48,Partner,18,0
4369,Subprime,Rural,86315,745,BNPL,455784,36,Direct,5,0
4370,Subprime,Rural,138568,796,Personal Loan,699902,36,Partner,6,0
4371,Near Prime,Urban,79921,642,Personal Loan,627838,6,App,12,0
4372,Prime,Rural,167369,736,SME Working Capital,466924,24,Partner,9,0
4373,Subprime,Rural,135577,554,Personal Loan,634591,6,Direct,21,1
4374,Near Prime,Urban,107899,573,BNPL,246211,6,Partner,17,0
4375,Subprime,Urban,16181,527,Personal Loan,264892,48,Direct,19,0
4376,Near Prime,Urban,99430,611,Personal Loan,235422,48,Direct,11,0
4377,Prime,Semi-Urban,29141,710,Personal Loan,563576,24,App,5,0
4378,Prime,Urban,196933,755,SME Working Capital,369423,36,Partner,4,0
4379,Prime,Rural,97850,755,BNPL,488927,24,Partner,5,0
4380,Near Prime,Rural,117458,572,Personal Loan,679876,36,App,16,0
4381,Near Prime,Semi-Urban,115141,823,SME Working Capital,85469,24,App,4,0
4382,Prime,Rural,161344,610,SME Working Capital,177765,48,Partner,13,0
4383,Subprime,Semi-Urban,34137,688,Personal Loan,275912,36,Direct,9,0
4384,Near Prime,Rural,154989,693,BNPL,368730,24,App,5,0
4385,Near Prime,Semi-Urban,100743,715,Personal Loan,430489,36,App,10,0
4386,Near Prime,Semi-Urban,56877,642,Personal Loan,660790,6,Direct,14,0
4387,Near Prime,Urban,73200,600,Personal Loan,561408,36,Direct,13,0
4388,Near Prime,Rural,60441,510,SME Working Capital,43026,48,App,23,1
4389,Near Prime,Rural,22022,616,BNPL,475285,48,Direct,13,0
4390,Subprime,Urban,110608,811,SME Working Capital,565378,24,App,6,0
4391,Near Prime,Urban,25341,578,SME Working Capital,463270,36,App,14,0
4392,Prime,Urban,110404,700,BNPL,103824,6,App,9,0
4393,Near Prime,Semi-Urban,85202,768,BNPL,194868,36,Partner,5,0
4394,Near Prime,Urban,176553,718,SME Working Capital,446800,12,Direct,6,0
4395,Prime,Rural,109294,842,Personal Loan,148487,24,App,8,0
4396,Near Prime,Rural,40700,711,BNPL,85271,36,Direct,4,0
4397,Subprime,Urban,115237,779,Personal Loan,257064,12,Partner,3,0
4398,Near Prime,Semi-Urban,133432,803,BNPL,656389,24,Direct,6,0
4399,Near Prime,Rural,164724,809,BNPL,83472,6,Direct,2,0
4400,Prime,Semi-Urban,22104,667,SME Working Capital,364981,12,Partner,8,0
4401,Prime,Urban,197030,539,BNPL,358579,48,Partner,19,0
4402,Prime,Rural,119495,795,Personal Loan,611492,36,App,4,0
4403,Subprime,Urban,26528,507,BNPL,646946,36,Direct,29,1
4404,Prime,Rural,79727,643,Personal Loan,308200,36,Partner,13,0
4405,Prime,Urban,96911,664,Personal Loan,244452,12,Partner,11,0
4406,Near Prime,Urban,120961,656,SME Working Capital,157620,24,App,11,0
4407,Subprime,Semi-Urban,101052,765,BNPL,330289,48,App,7,0
4408,Subprime,Urban,36210,643,Personal Loan,627522,12,Direct,11,0
4409,Near Prime,Urban,196565,535,BNPL,86352,6,Partner,23,1
4410,Prime,Urban,189322,512,SME Working Capital,694852,6,Partner,21,1
4411,Near Prime,Urban,50514,583,SME Working Capital,413964,12,Partner,12,0
4412,Subprime,Urban,97743,610,SME Working Capital,6410,12,Direct,11,0
4413,Prime,Semi-Urban,164096,726,BNPL,203254,12,App,6,0
4414,Prime,Semi-Urban,29541,586,SME Working Capital,485034,6,App,12,0
4415,Subprime,Rural,122234,812,SME Working Capital,263811,6,Partner,5,0
4416,Subprime,Urban,133957,687,SME Working Capital,412253,6,Direct,10,0
4417,Near Prime,Semi-Urban,88891,690,Personal Loan,72562,24,Partner,4,0
4418,Prime,Urban,137716,553,Personal Loan,83426,36,App,18,0
4419,Near Prime,Rural,97222,792,Personal Loan,669406,24,App,5,0
4420,Prime,Rural,160150,839,BNPL,59115,6,App,10,0
4421,Prime,Rural,148855,614,Personal Loan,57990,24,Direct,16,0
4422,Prime,Rural,23215,806,Personal Loan,258764,36,Partner,6,0
4423,Prime,Urban,171340,624,BNPL,650170,6,App,12,0
4424,Subprime,Semi-Urban,151632,599,Personal Loan,273924,6,Direct,15,0
4425,Near Prime,Rural,40993,790,SME Working Capital,564741,24,Direct,6,0
4426,Near Prime,Urban,154535,568,SME Working Capital,451473,12,Direct,14,0
4427,Near Prime,Semi-Urban,133300,723,SME Working Capital,638843,48,Partner,4,0
4428,Prime,Rural,88706,681,SME Working Capital,259124,36,Direct,6,0
4429,Prime,Semi-Urban,99438,847,SME Working Capital,670781,48,Direct,6,0
4430,Prime,Urban,128722,531,BNPL,459970,12,App,18,0
4431,Subprime,Urban,21496,535,Personal Loan,625884,24,Direct,18,0
4432,Near Prime,Urban,102390,834,Personal Loan,392076,24,Direct,5,0
4433,Prime,Semi-Urban,107015,726,BNPL,63303,24,Partner,3,0
4434,Prime,Urban,144004,833,SME Working Capital,211956,36,App,6,0
4435,Near Prime,Semi-Urban,51592,765,BNPL,378467,48,App,6,0
4436,Prime,Rural,137946,622,BNPL,243879,12,Partner,13,0
4437,Prime,Rural,102959,606,Personal Loan,630270,48,Partner,16,0
4438,Near Prime,Rural,18998,752,BNPL,569019,48,Direct,5,0
4439,Subprime,Semi-Urban,37043,590,Personal Loan,695770,12,App,19,0
4440,Prime,Urban,153154,777,Personal Loan,673830,12,Direct,5,0
4441,Near Prime,Semi-Urban,163243,630,SME Working Capital,383333,48,App,11,0
4442,Near Prime,Urban,195490,777,Personal Loan,275085,12,Partner,3,0
4443,Near Prime,Rural,135614,673,Personal Loan,77098,48,App,5,0
4444,Near Prime,Semi-Urban,37639,837,Personal Loan,631273,12,Partner,5,0
4445,Near Prime,Rural,116609,653,Personal Loan,308436,36,Direct,7,0
4446,Subprime,Rural,133647,507,SME Working Capital,563789,36,Direct,20,0
4447,Prime,Rural,48249,604,SME Working Capital,528035,12,Partner,17,0
4448,Near Prime,Rural,122950,814,Personal Loan,188890,6,Direct,4,0
4449,Prime,Rural,97476,711,Personal Loan,375273,36,Direct,3,0
4450,Prime,Rural,16925,656,BNPL,7453,48,Partner,7,0
4451,Prime,Rural,20609,804,BNPL,70802,6,Direct,5,0
4452,Prime,Urban,162429,822,SME Working Capital,292981,24,Partner,2,0
4453,Subprime,Urban,168147,763,Personal Loan,334414,36,Direct,6,0
4454,Prime,Urban,50273,609,Personal Loan,314286,48,App,15,0
4455,Prime,Rural,181088,642,Personal Loan,252556,24,Direct,11,0
4456,Prime,Rural,148646,738,Personal Loan,355904,12,App,2,0
4457,Near Prime,Semi-Urban,33192,704,SME Working Capital,14166,36,Direct,5,0
4458,Near Prime,Rural,61314,693,BNPL,416489,48,Direct,1,0
4459,Near Prime,Rural,139983,721,Personal Loan,36372,48,App,3,0
4460,Near Prime,Rural,148448,546,BNPL,577775,48,App,19,0
4461,Prime,Urban,166605,759,BNPL,499980,48,Partner,6,0
4462,Near Prime,Semi-Urban,54826,686,BNPL,79602,24,Direct,9,0
4463,Near Prime,Urban,140067,608,BNPL,244510,12,Partner,14,0
4464,Prime,Rural,196256,548,SME Working Capital,392396,36,App,20,0
4465,Prime,Urban,118675,793,SME Working Capital,573220,48,App,1,0
4466,Subprime,Semi-Urban,101805,748,SME Working Capital,677785,12,Direct,2,0
4467,Near Prime,Semi-Urban,61073,751,SME Working Capital,143763,6,App,4,0
4468,Near Prime,Urban,31482,801,SME Working Capital,280809,24,App,5,0
4469,Near Prime,Semi-Urban,108592,846,SME Working Capital,112592,6,Direct,5,0
4470,Near Prime,Urban,75931,673,BNPL,435536,48,Partner,9,0
4471,Prime,Urban,25731,842,BNPL,698566,24,App,6,0
4472,Prime,Urban,186631,717,Personal Loan,96621,36,App,7,0
4473,Near Prime,Urban,73202,759,SME Working Capital,258893,48,Partner,6,0
4474,Near Prime,Rural,48494,565,Personal Loan,332670,12,Partner,17,0
4475,Subprime,Urban,141458,776,Personal Loan,547230,12,App,6,0
4476,Near Prime,Rural,40698,600,Personal Loan,72762,24,Direct,14,0
4477,Near Prime,Semi-Urban,187268,661,SME Working Capital,246780,48,Direct,7,0
4478,Near Prime,Semi-Urban,110947,703,Personal Loan,642720,24,Partner,2,0
4479,Near Prime,Semi-Urban,48495,806,SME Working Capital,249431,48,Partner,6,0
4480,Near Prime,Rural,17038,544,SME Working Capital,362847,6,Direct,16,0
4481,Subprime,Semi-Urban,169040,822,Personal Loan,286947,24,Direct,5,0
4482,Subprime,Urban,32501,848,BNPL,171568,12,Partner,7,0
4483,Subprime,Urban,65721,659,Personal Loan,563554,36,Direct,13,0
4484,Near Prime,Semi-Urban,132432,620,Personal Loan,320243,24,App,10,0
4485,Prime,Semi-Urban,113072,524,SME Working Capital,522513,6,Partner,24,1
4486,Prime,Semi-Urban,104288,781,SME Working Capital,96724,6,App,7,0
4487,Subprime,Urban,192330,789,BNPL,360375,12,App,2,0
4488,Prime,Urban,159293,764,Personal Loan,294889,36,App,4,0
4489,Prime,Urban,195751,601,Personal Loan,32432,6,Partner,15,0
4490,Subprime,Urban,130713,828,Personal Loan,416929,12,Partner,7,0
4491,Prime,Semi-Urban,122039,722,BNPL,370074,24,App,6,0
4492,Near Prime,Semi-Urban,63137,679,BNPL,320015,12,Partner,11,0
4493,Prime,Rural,124920,743,SME Working Capital,482442,48,App,3,0
4494,Near Prime,Rural,137848,803,SME Working Capital,559663,6,App,5,0
4495,Near Prime,Semi-Urban,78863,800,Personal Loan,105004,36,Direct,3,0
4496,Prime,Urban,126669,667,Personal Loan,337217,36,Partner,5,0
4497,Prime,Urban,18483,746,SME Working Capital,448279,36,Partner,7,0
4498,Prime,Rural,87524,695,Personal Loan,27029,36,App,6,0
4499,Near Prime,Rural,69872,810,BNPL,534159,12,App,6,0
4500,Subprime,Semi-Urban,55489,655,Personal Loan,463559,6,Partner,11,0
4501,Near Prime,Rural,85477,760,BNPL,158872,12,Direct,7,0
4502,Near Prime,Semi-Urban,166033,506,SME Working Capital,524151,24,Direct,24,1
4503,Prime,Rural,61389,518,SME Working Capital,697010,36,Direct,20,0
4504,Prime,Semi-Urban,63844,725,SME Working Capital,416401,48,App,4,0
4505,Near Prime,Rural,88911,786,SME Working Capital,122592,24,Direct,9,0
4506,Near Prime,Semi-Urban,35476,705,Personal Loan,240221,48,Partner,2,0
4507,Subprime,Rural,57262,544,Personal Loan,332146,36,Partner,17,0
4508,Near Prime,Semi-Urban,121369,611,Personal Loan,329365,6,Direct,14,0
4509,Subprime,Rural,195495,635,BNPL,184928,24,App,12,0
4510,Near Prime,Semi-Urban,69002,713,BNPL,20238,12,Direct,7,0
4511,Near Prime,Semi-Urban,131304,814,BNPL,434158,48,App,5,0
4512,Prime,Rural,135342,784,BNPL,154789,12,Direct,3,0
4513,Near Prime,Urban,55922,814,BNPL,404197,6,Direct,5,0
4514,Prime,Semi-Urban,81181,812,BNPL,451051,6,App,3,0
4515,Prime,Rural,155644,824,BNPL,592504,12,Direct,4,0
4516,Prime,Semi-Urban,179832,536,SME Working Capital,457170,12,Direct,19,0
4517,Subprime,Urban,127601,697,BNPL,431164,36,App,6,0
4518,Near Prime,Semi-Urban,159610,548,BNPL,196892,36,Partner,22,1
4519,Prime,Semi-Urban,105533,571,BNPL,67878,12,Direct,18,0
4520,Subprime,Semi-Urban,60096,779,BNPL,248479,36,App,6,0
4521,Subprime,Urban,83836,762,SME Working Capital,43164,6,Direct,3,0
4522,Prime,Semi-Urban,47969,591,SME Working Capital,45753,24,Direct,13,0
4523,Prime,Semi-Urban,17314,527,BNPL,128845,6,App,20,0
4524,Near Prime,Semi-Urban,170934,538,Personal Loan,191094,12,Partner,18,0
4525,Subprime,Semi-Urban,93824,756,SME Working Capital,405738,6,App,5,0
4526,Near Prime,Semi-Urban,90789,745,Personal Loan,595187,24,Direct,6,0
4527,Subprime,Urban,94061,508,BNPL,96388,48,Direct,23,1
4528,Prime,Semi-Urban,128504,545,BNPL,278196,36,Direct,19,0
4529,Prime,Rural,145971,783,SME Working Capital,26356,48,Partner,3,0
4530,Near Prime,Semi-Urban,138236,518,Personal Loan,382542,48,Direct,25,1
4531,Prime,Rural,66987,570,BNPL,234308,36,Partner,17,0
4532,Near Prime,Semi-Urban,187726,707,Personal Loan,250174,6,App,4,0
4533,Subprime,Semi-Urban,35143,650,BNPL,68867,12,Direct,9,0
4534,Near Prime,Rural,191200,667,BNPL,195025,6,Direct,13,0
4535,Near Prime,Semi-Urban,169573,571,Personal Loan,171010,12,App,15,0
4536,Prime,Urban,183523,566,Personal Loan,583778,6,Direct,20,0
4537,Prime,Semi-Urban,72447,670,BNPL,251489,12,App,5,0
4538,Prime,Urban,103014,829,SME Working Capital,121373,12,Direct,5,0
4539,Near Prime,Urban,101086,823,SME Working Capital,14531,36,App,8,0
4540,Subprime,Urban,152476,583,Personal Loan,537564,48,Partner,20,0
4541,Prime,Semi-Urban,71716,688,BNPL,64388,12,Direct,4,0
4542,Prime,Rural,21528,566,Personal Loan,546380,48,App,17,0
4543,Subprime,Semi-Urban,125840,616,BNPL,369949,36,Direct,9,0
4544,Prime,Semi-Urban,88751,704,SME Working Capital,310989,36,Direct,5,0
4545,Near Prime,Urban,37064,828,BNPL,384463,48,Direct,5,0
4546,Near Prime,Urban,49656,587,SME Working Capital,422601,12,App,16,0
4547,Prime,Urban,173244,840,BNPL,428332,24,App,3,0
4548,Near Prime,Rural,142170,605,SME Working Capital,686042,6,App,18,0
4549,Prime,Semi-Urban,156050,664,BNPL,639875,48,App,6,0
4550,Prime,Rural,182648,644,BNPL,320078,24,App,6,0
4551,Prime,Urban,21886,715,BNPL,127582,24,Direct,3,0
4552,Near Prime,Semi-Urban,138377,675,SME Working Capital,307068,36,Partner,8,0
4553,Near Prime,Urban,20563,757,Personal Loan,44868,24,App,7,0
4554,Prime,Urban,71045,500,Personal Loan,17511,36,Direct,24,1
4555,Prime,Rural,109707,805,BNPL,225320,12,Partner,7,0
4556,Prime,Rural,151777,691,BNPL,585895,24,Direct,5,0
4557,Subprime,Semi-Urban,47342,688,Personal Loan,225375,48,Partner,6,0
4558,Prime,Semi-Urban,55191,762,BNPL,41210,36,App,3,0
4559,Prime,Rural,143534,664,BNPL,696103,24,App,8,0
4560,Prime,Rural,82254,577,SME Working Capital,176274,12,Partner,18,0
4561,Near Prime,Rural,103252,755,Personal Loan,247089,24,Partner,5,0
4562,Near Prime,Semi-Urban,120679,606,SME Working Capital,471792,36,App,13,0
4563,Near Prime,Urban,147918,584,BNPL,470073,24,Partner,19,0
4564,Near Prime,Rural,154362,780,SME Working Capital,30709,48,Partner,1,0
4565,Prime,Semi-Urban,76691,826,BNPL,231958,24,App,1,0
4566,Subprime,Rural,25571,672,BNPL,475518,24,Partner,7,0
4567,Near Prime,Urban,57701,746,BNPL,176321,36,App,9,0
4568,Prime,Semi-Urban,154955,693,Personal Loan,592060,48,Direct,5,0
4569,Near Prime,Rural,178727,754,Personal Loan,150288,6,Direct,3,0
4570,Prime,Rural,169969,663,Personal Loan,465459,48,App,7,0
4571,Subprime,Rural,189279,650,SME Working Capital,377008,24,App,9,0
4572,Subprime,Urban,120323,559,Personal Loan,589729,24,App,21,1
4573,Near Prime,Rural,16767,687,BNPL,345737,24,Partner,6,0
4574,Prime,Semi-Urban,134541,559,Personal Loan,323726,24,Partner,20,0
4575,Near Prime,Urban,140348,836,SME Working Capital,665452,24,App,7,0
4576,Prime,Rural,62183,617,BNPL,429202,6,Partner,12,0
4577,Prime,Rural,82958,601,Personal Loan,222525,12,Direct,16,0
4578,Near Prime,Semi-Urban,29023,760,BNPL,11689,48,Partner,6,0
4579,Near Prime,Rural,101392,740,Personal Loan,541771,12,Partner,6,0
4580,Subprime,Urban,137648,676,SME Working Capital,245626,6,Direct,3,0
4581,Near Prime,Urban,194317,655,Personal Loan,579568,6,App,9,0
4582,Prime,Semi-Urban,49774,707,BNPL,140530,24,Partner,4,0
4583,Near Prime,Urban,44440,697,Personal Loan,677244,48,Direct,1,0
4584,Subprime,Rural,51761,540,BNPL,374052,48,Direct,20,0
4585,Prime,Semi-Urban,106796,604,BNPL,127303,6,App,15,0
4586,Prime,Urban,175049,521,SME Working Capital,32241,6,App,23,1
4587,Near Prime,Rural,16398,618,Personal Loan,440259,24,App,13,0
4588,Near Prime,Rural,162420,569,BNPL,204861,48,App,15,0
4589,Near Prime,Urban,113113,569,BNPL,281727,24,Partner,21,1
4590,Near Prime,Urban,26879,738,SME Working Capital,500616,48,Partner,3,0
4591,Subprime,Rural,52587,685,BNPL,284431,24,App,9,0
4592,Near Prime,Rural,58940,520,SME Working Capital,438718,24,App,23,1
4593,Prime,Rural,178728,544,Personal Loan,48971,48,App,18,0
4594,Subprime,Semi-Urban,135035,654,Personal Loan,579184,6,Direct,6,0
4595,Subprime,Urban,157982,580,BNPL,105203,48,Direct,14,0
4596,Near Prime,Rural,71094,743,Personal Loan,364536,36,App,9,0
4597,Near Prime,Urban,99567,824,BNPL,523222,36,Direct,8,0
4598,Subprime,Urban,67423,821,SME Working Capital,17995,6,App,2,0
4599,Prime,Semi-Urban,128723,717,Personal Loan,236892,24,Partner,2,0
4600,Near Prime,Rural,59551,658,BNPL,239256,48,App,8,0
4601,Prime,Semi-Urban,127872,540,Personal Loan,671814,6,App,21,1
4602,Prime,Urban,181856,501,SME Working Capital,128298,6,Direct,24,1
4603,Subprime,Urban,106135,758,BNPL,271308,36,Partner,4,0
4604,Near Prime,Rural,128291,628,SME Working Capital,582040,24,Partner,11,0
4605,Prime,Rural,106016,557,SME Working Capital,72924,48,App,17,0
4606,Prime,Urban,17720,501,Personal Loan,464609,36,Partner,24,1
4607,Near Prime,Urban,183275,663,Personal Loan,598267,6,Direct,9,0
4608,Prime,Rural,92263,531,SME Working Capital,492949,36,Direct,22,1
4609,Prime,Urban,134207,730,BNPL,335795,36,Partner,5,0
4610,Subprime,Semi-Urban,184770,782,SME Working Capital,312906,24,Partner,5,0
4611,Prime,Urban,20374,569,SME Working Capital,386560,36,Direct,17,0
4612,Near Prime,Urban,26954,745,Personal Loan,588392,24,Partner,4,0
4613,Subprime,Urban,71508,625,SME Working Capital,621150,12,Direct,12,0
4614,Prime,Urban,78180,787,SME Working Capital,75928,48,App,7,0
4615,Prime,Urban,111141,838,Personal Loan,495202,24,App,1,0
4616,Near Prime,Rural,83697,807,BNPL,569154,24,App,6,0
4617,Prime,Urban,147248,668,SME Working Capital,483717,24,Partner,6,0
4618,Subprime,Rural,159003,521,Personal Loan,538325,48,Partner,21,1
4619,Prime,Semi-Urban,29286,523,SME Working Capital,611872,48,Partner,23,1
4620,Prime,Rural,126460,624,Personal Loan,502572,12,Partner,13,0
4621,Near Prime,Semi-Urban,130044,650,Personal Loan,338280,36,App,13,0
4622,Prime,Semi-Urban,41860,685,Personal Loan,72701,36,Direct,4,0
4623,Near Prime,Rural,92171,794,Personal Loan,262020,12,Partner,5,0
4624,Near Prime,Semi-Urban,65083,811,Personal Loan,92486,36,App,4,0
4625,Prime,Rural,159618,596,Personal Loan,191435,36,Partner,15,0
4626,Prime,Rural,15498,773,SME Working Capital,658533,12,App,5,0
4627,Prime,Semi-Urban,42052,718,BNPL,412579,36,Direct,8,0
4628,Near Prime,Rural,35328,713,SME Working Capital,401327,48,App,8,0
4629,Near Prime,Semi-Urban,94286,650,SME Working Capital,332357,36,App,9,0
4630,Near Prime,Rural,31584,713,Personal Loan,676304,24,Direct,8,0
4631,Prime,Urban,165615,518,BNPL,432490,12,App,23,1
4632,Prime,Semi-Urban,178639,563,SME Working Capital,31822,6,Direct,20,0
4633,Near Prime,Rural,185899,539,BNPL,162057,36,Direct,23,1
4634,Subprime,Urban,178864,550,SME Working Capital,233333,12,App,20,0
4635,Prime,Rural,57754,699,BNPL,365789,36,Direct,2,0
4636,Prime,Urban,48900,838,SME Working Capital,488251,36,Direct,3,0
4637,Prime,Urban,76762,669,BNPL,44075,12,Partner,7,0
4638,Near Prime,Urban,76335,569,BNPL,577609,24,Partner,16,0
4639,Prime,Semi-Urban,127903,671,Personal Loan,175824,36,Partner,8,0
4640,Prime,Urban,91451,565,Personal Loan,467879,12,App,19,0
4641,Prime,Urban,111938,717,SME Working Capital,45039,48,Partner,7,0
4642,Near Prime,Urban,57709,557,Personal Loan,490678,48,Partner,17,0
